Medal,Event,ID,Sport,Name,Sex,NOC,Team,Height,Weight,Age,City,Year,Season,notes,Games,region
,,1925690,,RAGAINI Alessandro,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925691,,RESTIVO Matteo,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925692,,VIBERTI Ludovico Blu Art,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925693,,GIOVANNINI Riccardo,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925700,,GABBRIELLESCHI Giulia,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925701,,CERRUTI Linda,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925702,,ZUNINO Francesca,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925703,,SPORTELLI Isotta,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925706,,PICCOLI Enrica,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925707,,PEDOTTI Susanna,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925711,,IACOACCI Marta,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925713,,MASTROIANNI Sofia,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925715,,VERNICE Giulia,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925719,,RUGGIERO Lucrezia,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925721,,ANGIOLINI Lisa,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925725,,COCCONCELLI Costanza,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925727,,D'INNOCENZO Giulia,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925728,,CURTIS Sara,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925733,,ARTAMONOVA Sona,Female,CZE,Czechia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Czech Republic
,,1925749,,KLAMMERT David,Male,CZE,Czechia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Czech Republic
,,1925750,,KRPALEK Lukas,Male,CZE,Czechia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Czech Republic
,,1925751,,ZACHOVA Renata,Female,CZE,Czechia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Czech Republic
,,1925762,,GRYCZ Marek,Male,CZE,Czechia,0.0,,,Paris,2024,Summer,,2024 Summer,Czech Republic
,,1925763,,HLAVACKOVA Lucie,Female,CZE,Czechia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Czech Republic
,,1925766,,NOVOTNA Veronika,Female,CZE,Czechia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Czech Republic
,,1925768,,VLACH Martin,Male,CZE,Czechia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Czech Republic
,,1925785,,FANGIO Francesca,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925790,,MENICUCCI Emma Virginia,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925791,,MORINI Sofia,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925793,,PANZIERA Margherita,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925795,,RAMATELLI Giulia,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925797,,SCOTTO di CARLO Viola,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925798,,TARANTINO Chiara,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925803,,BIAGIOTTI Matilde,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
Bronze,Women's 10km,1925804,Marathon Swimming,TADDEUCCI Ginevra,Female,ITA,Italy,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Italy
,,1925805,,AVEGNO Silvia,Female,ITA,Italy,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925806,,BANCHELLI Caterina,Female,ITA,Italy,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925807,,BIANCONI Roberta,Female,ITA,Italy,176.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925808,,COCCHIERE Agnese,Female,ITA,Italy,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925809,,CONDORELLI Giuseppina Aurora,Female,ITA,Italy,176.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925811,,GALARDI Giuditta,Female,ITA,Italy,173.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925813,,GIUSTINI Sofia,Female,ITA,Italy,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925814,,MARLETTA Claudia Roberta,Female,ITA,Italy,177.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925815,,PALMIERI Valeria,Female,ITA,Italy,176.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925816,,PICOZZI Domitilla,Female,ITA,Italy,172.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925820,,TABANI Chiara,Female,ITA,Italy,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925821,,VIACAVA Giulia,Female,ITA,Italy,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925822,,BETTINI Dafne,Female,ITA,Italy,171.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1925835,,ADEYEYE Adebola,Female,NGR,Nigeria,188.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1925840,,EBO Lauren,Female,NGR,Nigeria,193.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1925856,,KUNAIYI-AKPANAH Pallas,Female,NGR,Nigeria,188.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1925859,,MEJIA CASTILLO Kevin,Male,HON,Honduras,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Honduras
,,1925869,,MUSA Murjanatu,Female,NGR,Nigeria,187.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1925873,,AVILA MANCIA Julimar,Female,HON,Honduras,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Honduras
,,1925883,,HORREGO Julio,Male,HON,Honduras,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Honduras
,,1925905,,OKONKWO Amy,Female,NGR,Nigeria,188.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1925942,,GRANADO Yohandri,Male,VEN,Venezuela,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Venezuela
,,1925944,,OKORO Ifunanya,Female,NGR,Nigeria,183.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1925951,,TAIWO Tomi,Female,NGR,Nigeria,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1925995,,CHITUNDU Avell,Female,ZAM,Zambia,140.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1925999,,BANDA Barbra,Female,ZAM,Zambia,153.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1926015,,CHANDA Grace,Female,ZAM,Zambia,160.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1926018,,ZULU Misozi,Female,ZAM,Zambia,158.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1926035,,CHANDA Hellen,Female,ZAM,Zambia,165.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1926040,,MUPOPO Kabange,Female,ZAM,Zambia,157.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1926043,,MWEEMBA Lushomo,Female,ZAM,Zambia,160.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1926046,,TEMBO Martha,Female,ZAM,Zambia,154.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1926050,,MUSOLE Ngambo,Female,ZAM,Zambia,168.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1926052,,ZULU Pauline,Female,ZAM,Zambia,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1926054,,KUNDANANJI Racheal,Female,ZAM,Zambia,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1926078,,PHIRI Mia,Female,ZAM,Zambia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1926082,,SHAMAMBO Damien,Male,ZAM,Zambia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Zambia
,,1926101,,ADEKOYA Kemi,Female,BRN,Bahrain,160.0,0.0,,Paris,2024,Summer,,2024 Summer,Bahrain
Gold,Women's 3000m Steeplechase,1926102,Athletics,YAVI Winfred,Female,BRN,Bahrain,159.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Bahrain
,,1926104,,CHUMBA Eunice Chebichii,Female,BRN,Bahrain,153.0,0.0,,Paris,2024,Summer,,2024 Summer,Bahrain
,,1926111,,CHELIMO Rose,Female,BRN,Bahrain,152.0,0.0,,Paris,2024,Summer,,2024 Summer,Bahrain
,,1926127,,BALEW Birhanu,Male,BRN,Bahrain,165.0,0.0,,Paris,2024,Summer,,2024 Summer,Bahrain
,,1926196,,AMUSAN Tobi,Female,NGR,Nigeria,168.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1926201,,ENEKWECHI Chukwuebuka Cornnell,Male,NGR,Nigeria,180.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1926205,,ONYEKWERE Chioma,Female,NGR,Nigeria,177.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1926236,,USORO Ruth,Female,NGR,Nigeria,177.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1926293,,GINTING Anthony Sinisuka,Male,INA,Indonesia,171.0,0.0,,Paris,2024,Summer,,2024 Summer,Indonesia
Silver,Men's Singles,1926294,Badminton,VITIDSARN Kunlavut,Male,THA,Thailand,177.0,0.0,23.0,Paris,2024,Summer,,2024 Summer,Thailand
,,1926295,,RAHAYU Apriyani,Female,INA,Indonesia,163.0,0.0,,Paris,2024,Summer,,2024 Summer,Indonesia
,,1926300,,JOMKOH Supak,Male,THA,Thailand,180.0,0.0,,Paris,2024,Summer,,2024 Summer,Thailand
,,1926303,,KEDREN Kittinupong,Male,THA,Thailand,163.0,0.0,,Paris,2024,Summer,,2024 Summer,Thailand
,,1926304,,TAN Shannon,Female,SGP,Singapore,168.0,0.0,,Paris,2024,Summer,,2024 Summer,Singapore
,,1926307,,PUAVARANUKROH Dechapol,Male,THA,Thailand,169.0,0.0,,Paris,2024,Summer,,2024 Summer,Thailand
,,1926309,,ALFIAN Fajar,Male,INA,Indonesia,177.0,0.0,,Paris,2024,Summer,,2024 Summer,Indonesia
Bronze,Women's Singles,1926315,Badminton,TUNJUNG Gregoria Mariska,Female,INA,Indonesia,166.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Indonesia
,,1926317,,BINTE MOHAMED RAFAEE Saiyidah Aisy,Female,SGP,Singapore,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Singapore
,,1926319,,CHRISTIE Jonatan,Male,INA,Indonesia,179.0,0.0,,Paris,2024,Summer,,2024 Summer,Indonesia
,,1926323,,KATETHONG Supanida,Female,THA,Thailand,163.0,0.0,,Paris,2024,Summer,,2024 Summer,Thailand
,,1926326,,ARDIANTO Muhammad Rian,Male,INA,Indonesia,175.0,0.0,,Paris,2024,Summer,,2024 Summer,Indonesia
,,1926331,,MENTARI Pitha Haningtyas,Female,INA,Indonesia,158.0,0.0,,Paris,2024,Summer,,2024 Summer,Indonesia
,,1926334,,RIVALDY Rinov,Male,INA,Indonesia,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Indonesia
,,1926336,,KITITHARAKUL Jongkolphan,Female,THA,Thailand,171.0,0.0,,Paris,2024,Summer,,2024 Summer,Thailand
,,1926339,,PRAJONGJAI Rawinda,Female,THA,Thailand,164.0,0.0,,Paris,2024,Summer,,2024 Summer,Thailand
,,1926340,,ROMA Sofia,Female,PUR,Puerto Rico,188.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926341,,RAMADHANTI Siti Fadia Silva,Female,INA,Indonesia,157.0,0.0,,Paris,2024,Summer,,2024 Summer,Indonesia
,,1926342,,TAERATTANACHAI Sapsiree,Female,THA,Thailand,169.0,0.0,,Paris,2024,Summer,,2024 Summer,Thailand
,,1926343,,PEREZ Mariah,Female,PUR,Puerto Rico,191.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926346,,INTANON Ratchanok,Female,THA,Thailand,169.0,0.0,,Paris,2024,Summer,,2024 Summer,Thailand
,,1926355,,GIBSON Ali,Female,PUR,Puerto Rico,191.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926387,,BRUME Ese,Female,NGR,Nigeria,153.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1926391,,AMAECHI Obiageri Pamela,Female,NGR,Nigeria,177.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1926392,,OGUNMAKINJU Omolara,Female,NGR,Nigeria,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1926393,,IBADIN Edose,Male,NGR,Nigeria,179.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1926394,,ANUMBA Ashley,Female,NGR,Nigeria,171.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1926458,,ORTIZ Christopher,Male,PUR,Puerto Rico,202.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926464,,CONDITT IV George,Male,PUR,Puerto Rico,212.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926484,,CLAVELL Gian,Male,PUR,Puerto Rico,193.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926485,,THOMPSON JR. Stephen,Male,PUR,Puerto Rico,194.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926486,,MORRISON Joseph,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926487,,SMITH Jake,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926488,,CHILD Simon,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926490,,DIXON Dominic,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926491,,FINDLAY Sean,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926493,,MORRISON Charlie,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926495,,READ Brad,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926497,,HAYWARD Leon,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926499,,TARRANT Blair,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926501,,YORSTON Simon,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926508,,INGLIS Hugo,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926512,,BUSCHL Malachi,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926513,,LANE Sam,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926514,,WOODS Nic,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926515,,RUSSELL Kane,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926516,,BOYDE Scott,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926519,,HOULBROOKE Isaac,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926521,,PHILLIPS Hayden,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926523,,LETT Dane,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926536,,HOWARD Jordan,Male,PUR,Puerto Rico,180.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926539,,WATERS Tremont,Male,PUR,Puerto Rico,180.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926540,,ALVARADO Jose,Male,PUR,Puerto Rico,183.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926541,,ROMERO Ismael,Male,PUR,Puerto Rico,203.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926542,,FORD Aleem,Male,PUR,Puerto Rico,203.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926545,,van der KAAY Nicole,Female,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926547,,McCULLOUGH Dylan,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
Silver,Men's Individual,1926549,Triathlon,WILDE Hayden,Male,NZL,New Zealand,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926551,,THORPE Ainsley,Female,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926569,,REED Davon,Male,PUR,Puerto Rico,196.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1926575,,DAVID Chloe,Female,VAN,Vanuatu,174.0,0.0,,Paris,2024,Summer,,2024 Summer,Vanuatu
,,1926578,,KNEWSTUBB Andrew,Male,NZL,New Zealand,188.0,88.0,,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women,1926592,Rugby Sevens,WAAKA Stacey,Female,NZL,New Zealand,173.0,73.0,29.0,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women,1926593,Rugby Sevens,SAILI Alena,Female,NZL,New Zealand,180.0,70.0,26.0,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926595,,CARTER Leroy,Male,NZL,New Zealand,185.0,85.0,,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women,1926596,Rugby Sevens,POURI-LANE Risi,Female,NZL,New Zealand,164.0,63.0,24.0,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926624,,RUSH Brady,Male,NZL,New Zealand,188.0,98.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926627,,FINEANGANOFO Fehi,Male,NZL,New Zealand,186.0,105.0,,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women,1926629,Rugby Sevens,NUKU Manaia,Female,NZL,New Zealand,169.0,68.0,22.0,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women,1926632,Rugby Sevens,HIRINI Sarah,Female,NZL,New Zealand,177.0,76.0,32.0,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926633,,LEO Moses,Male,NZL,New Zealand,188.0,95.0,,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women,1926634,Rugby Sevens,FELIX-HOTHAM Jazmin,Female,NZL,New Zealand,172.0,67.0,24.0,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women,1926635,Rugby Sevens,BLYDE Michaela,Female,NZL,New Zealand,165.0,65.0,29.0,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926642,,WARE Regan,Male,NZL,New Zealand,188.0,89.0,,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women,1926644,Rugby Sevens,KING Tyla,Female,NZL,New Zealand,165.0,59.0,30.0,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women,1926646,Rugby Sevens,WOODMAN-WICKLIFFE Portia,Female,NZL,New Zealand,172.0,75.0,33.0,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women,1926647,Rugby Sevens,SETEFANO Theresa,Female,NZL,New Zealand,168.0,75.0,29.0,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926654,,CURRY Scott,Male,NZL,New Zealand,194.0,96.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926656,,NG SHIU Tone,Male,NZL,New Zealand,189.0,98.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926657,,ROKOLISOA Akuila,Male,NZL,New Zealand,178.0,82.0,,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women,1926667,Rugby Sevens,MILLER Jorja,Female,NZL,New Zealand,167.0,71.0,20.0,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926670,,McGARVEY-BLACK Ngarohi,Male,NZL,New Zealand,186.0,90.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926671,,COLLIER Dylan,Male,NZL,New Zealand,194.0,101.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926675,,WEBBER Joe,Male,NZL,New Zealand,186.0,90.0,,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women,1926676,Rugby Sevens,PAUL Mahina,Female,NZL,New Zealand,169.0,74.0,23.0,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926680,,COOK - SAVAGE Tepaea,Male,NZL,New Zealand,173.0,86.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926685,,PRESTON James,Male,NZL,New Zealand,182.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926686,,PEETERS Tori,Female,NZL,New Zealand,175.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926688,,TANNER Samuel,Male,NZL,New Zealand,170.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926690,,McCARTNEY Eliza,Female,NZL,New Zealand,179.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926691,,GILL Jacko,Male,NZL,New Zealand,190.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926692,,BRUCE Lauren,Female,NZL,New Zealand,173.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926693,,McTAGGART Olivia,Female,NZL,New Zealand,171.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
Silver,Women's Shot Put,1926695,Athletics,WESCHE Maddison-Lee,Female,NZL,New Zealand,174.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926696,,AYRIS Imogen,Female,NZL,New Zealand,171.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926697,,OLIVIER Ethan,Male,NZL,New Zealand,192.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926701,,BEAMISH Geordie,Male,NZL,New Zealand,182.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926703,,FRENCH Camille,Female,NZL,New Zealand,164.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926705,,BELL Connor,Male,NZL,New Zealand,192.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926706,,RAMSDEN Maia,Female,NZL,New Zealand,170.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926709,,HOBBS Zoe,Female,NZL,New Zealand,171.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926710,,WALSH Tom,Male,NZL,New Zealand,185.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Men's High Jump,1926713,Athletics,KERR Hamish,Male,NZL,New Zealand,198.0,0.0,28.0,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926733,,AR-RASYID Muhd Noor Firdaus,Male,BRU,Brunei,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Brunei
,,1926736,,WANG Jianan,Male,CHN,China,186.0,0.0,,Paris,2024,Summer,,2024 Summer,China
,,1926743,,ROUTLIFFE Erin,Female,NZL,New Zealand,188.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
,,1926789,,MI Jiujiang,Male,CHN,China,0.0,0.0,,Paris,2024,Summer,,2024 Summer,China
,,1926794,,WU Zhifan,Female,CHN,China,0.0,0.0,,Paris,2024,Summer,,2024 Summer,China
,,1926804,,BEU Leonie,Female,PNG,Papua New Guinea,165.0,0.0,,Paris,2024,Summer,,2024 Summer,Papua New Guinea
,,1926816,,LITI David,Male,NZL,New Zealand,0.0,0.0,,Paris,2024,Summer,,2024 Summer,New Zealand
Gold,Women's 75kg,1926826,Boxing,LI Qian,Female,CHN,China,178.0,0.0,34.0,Paris,2024,Summer,,2024 Summer,China
Silver,Women's 66kg,1926827,Boxing,YANG Liu,Female,CHN,China,178.0,0.0,32.0,Paris,2024,Summer,,2024 Summer,China
Silver,Women's 60kg,1926828,Boxing,YANG Wenlu,Female,CHN,China,173.0,0.0,33.0,Paris,2024,Summer,,2024 Summer,China
,,1926830,,XU Zichun,Female,CHN,China,168.0,0.0,,Paris,2024,Summer,,2024 Summer,China
Gold,Women's 54kg,1926832,Boxing,CHANG Yuan,Female,CHN,China,165.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,China
Gold,Women's 50kg,1926833,Boxing,WU Yu,Female,CHN,China,160.0,0.0,29.0,Paris,2024,Summer,,2024 Summer,China
,,1926835,,HAN Xuezhen,Male,CHN,China,185.0,0.0,,Paris,2024,Summer,,2024 Summer,China
,,1926839,,TUOHETAERBIEKE Tanglatihan,Male,CHN,China,187.0,0.0,,Paris,2024,Summer,,2024 Summer,China
Silver,Women,1926893,Hockey,CHEN Yi,Female,CHN,China,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,China
Silver,Women,1926894,Hockey,DAN Wen,Female,CHN,China,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,China
Silver,Women,1926895,Hockey,FAN Yunxia,Female,CHN,China,0.0,0.0,22.0,Paris,2024,Summer,,2024 Summer,China
Silver,Women,1926896,Hockey,GU Bingfeng,Female,CHN,China,0.0,0.0,30.0,Paris,2024,Summer,,2024 Summer,China
Silver,Women,1926898,Hockey,HE Jiangxin,Female,CHN,China,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,China
Silver,Women,1926901,Hockey,LI Hong,Female,CHN,China,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,China
Silver,Women,1926908,Hockey,MA Ning,Female,CHN,China,0.0,0.0,24.0,Paris,2024,Summer,,2024 Summer,China
Silver,Women,1926909,Hockey,OU Zixia,Female,CHN,China,0.0,0.0,29.0,Paris,2024,Summer,,2024 Summer,China
Silver,Women,1926910,Hockey,TAN Jinzhuang,Female,CHN,China,0.0,0.0,21.0,Paris,2024,Summer,,2024 Summer,China
Silver,Women,1926912,Hockey,XU Wenyu,Female,CHN,China,0.0,0.0,29.0,Paris,2024,Summer,,2024 Summer,China
Silver,Women,1926914,Hockey,YANG Liu,Female,CHN,China,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,China
